ID,Docket,Amici,LnAmici,Year,USPartic,FedPetit,FedResp,SGAmicus,SCscore,MultipleLegal,select
4600125,81-802,0,,83,1,0,1,0,-.19888888,0,0
4600370,81-485,0,,83,1,0,1,0,-.19888888,0,0
4620151,81-2386,3,1.0986123,83,0,0,3,0,-.19888888,0,1
4620476,81-1255,3,1.0986123,83,0,0,3,1,-.19888888,0,1
4620523,82-131,0,,83,0,0,3,0,-.19888888,0,0
4620611,81-984,3,1.0986123,83,0,0,3,1,-.19888888,0,1
4630582,81-431,3,1.0986123,83,0,0,3,0,-.19888888,0,1
4640945,82-1971,0,,83,1,0,1,0,-.19888888,0,0
4640972,82-6780,0,,83,1,0,1,0,-.19888888,0,0
4660001,83-1,0,,84,0,0,3,0,-.19888888,0,0
4660054,82-825,3,1.0986123,84,1,1,3,0,-.19888888,0,1
4660096,86 ORIG,0,,84,0,0,3,0,-.19888888,0,0
4660144,8 ORIG,0,,84,0,0,3,0,-.19888888,0,0
4660558,82-1474,4,1.3862944,84,0,0,3,1,-.19888888,0,1
4660602,82-1772,1,0,84,1,1,3,0,-.19888888,1,1
4680420,83-710,2,.69314718,84,0,0,3,0,-.19888888,1,1
4680517,82-6695,0,,84,0,0,3,0,-.19888888,0,0
4680609,83-724,11,2.3978953,84,0,0,3,0,-.19888888,0,1
4680737,81-757,2,.69314718,84,0,0,3,0,-.19888888,0,1
4680737,81-970,0,,84,1,1,3,0,-.19888888,0,0
4680841,83-276,3,1.0986123,84,1,1,3,0,-.19888888,1,1
4680992,82-2120,3,1.0986123,84,0,0,3,0,-.19888888,1,1
4681217,83-1212,0,,84,0,0,3,0,-.19888888,0,0
4681231,84-5378,0,,84,0,0,3,0,-.19888888,0,0
4690979,84-5407,0,,84,0,0,3,0,-.19888888,0,0
4691021,83-967,0,,84,0,0,3,0,-.19888888,0,0
4700564,83-1623,2,.69314718,85,0,0,3,1,-.19888888,0,1
4700632,83-2064,1,0,85,1,1,3,0,-.19888888,0,1
4700675,83-529,0,,85,1,1,3,0,-.19888888,0,0
4701074,84-337,0,,85,0,0,3,0,-.19888888,0,0
4701075,84-1176,0,,85,0,0,3,0,-.19888888,0,0
4720353,84-710,0,,85,1,1,3,0,-.19888888,0,0
4730402,84-237,9,2.1972246,85,0,0,3,0,-.19888888,0,1
4740909,84-1928,0,,85,0,0,3,0,-.19888888,0,0
4750673,84-1279,0,,86,0,0,3,0,-.22444445,0,0
4760140,85-227,3,1.0986123,86,0,0,3,1,-.22444445,0,1
4760147,85-5023,0,,86,0,0,3,0,-.22444445,0,0
4781001,85-1028,0,,86,0,0,3,0,-.22444445,0,0
3640177,7,0,,60,0,0,3,0,.47666666,0,0
3760354,561,0,,64,0,0,3,0,.49555555,0,0
3800650,369,0,,65,0,0,3,0,.5511111,0,0
3860016,109,0,,67,0,0,3,0,.66222221,0,0
3900207,305,1,0,68,1,1,3,0,.66222221,0,1
3980968,375 M,0,,70,1,0,1,0,.33555555,0,0
4010520,87,0,,71,1,1,3,0,.076250002,0,0
4020916,1316,0,,71,1,0,1,0,.076250002,0,0
4030365,727,3,1.0986123,71,0,0,3,0,.076250002,1,1
4070067,70-5039,3,1.0986123,72,0,0,3,0,-.017777778,1,1
4120094,71-864,0,,73,1,1,3,0,-.017777778,0,0
4130123,70-2,2,.69314718,73,1,1,3,0,-.017777778,0,1
4130345,72-129,0,,73,1,0,1,0,-.017777778,0,0
4140156,72-1176,2,.69314718,73,0,0,3,0,-.017777778,1,1
4140168,72-702,0,,73,1,0,1,0,-.017777778,1,0
4170506,73-781,1,0,74,0,0,3,0,-.017777778,0,1
4220694,73-1701,1,0,75,1,1,3,0,-.12444445,0,1
4220749,74-214,2,.69314718,75,1,1,3,0,-.12444445,1,1
4230044,74-1312,0,,75,0,0,3,0,-.12444445,0,0
4230976,74-1165,0,,75,0,0,3,0,-.12444445,0,0
4280242,75-5706,1,0,76,0,0,3,1,-.12444445,0,1
4280397,75-339,4,1.3862944,76,0,0,3,0,-.12444445,0,1
4280433,74-958,0,,76,1,1,3,0,-.12444445,0,0
4320491,75-1583,0,,77,0,0,3,0,-.12444445,0,0
4340047,76-860,0,,77,1,1,3,0,-.12444445,1,0
4340332,76-6799,0,,78,0,0,3,0,-.12444445,0,0
4390032,77-120,0,,78,0,0,3,0,-.12444445,0,0
4390170,77-991,0,,78,1,1,3,0,-.12444445,1,0
4400490,77-752,1,0,79,1,1,3,0,-.12444445,0,1
4420653,78-160,2,.69314718,79,1,0,1,0,-.12444445,0,1
4430658,78-139,0,,79,1,0,1,0,-.12444445,1,0
4440277,78-1268,5,1.6094379,80,0,0,3,1,-.12444445,1,1
4480448,78-1007,12,2.4849067,80,1,0,1,0,-.12444445,1,1
4490962,79-1798,0,,80,0,0,3,0,-.12444445,0,0
4530322,80-692,3,1.0986123,81,1,1,3,0,-.19888888,0,1
4530355,801846,0,,81,0,0,3,0,-.19888888,0,0
4560667,80-1991,1,0,82,0,0,3,1,-.19888888,1,1
4570830,80-2102,1,0,82,0,0,3,0,-.19888888,0,1
4580119,81-389,8,2.0794415,82,0,0,3,1,-.19888888,0,1
4591154,82-490,0,,83,0,0,3,0,-.19888888,0,0
4600660,81-6756,0,,83,1,0,1,0,-.19888888,0,0
4630825,82-486,5,1.6094379,83,0,0,3,0,-.19888888,0,1
4660353,83-96,1,0,84,0,0,3,0,-.19888888,1,1
4691031,83-6808,0,,84,1,0,1,0,-.19888888,0,0
4710081,84-16,0,,85,0,0,3,0,-.19888888,0,0
4710307,83-1590,0,,85,0,0,3,0,-.19888888,0,0
4740873,85-6864,0,,85,0,0,3,0,-.19888888,0,0
3860926,2 M,0,,67,0,0,3,0,.66222221,0,0
4060205,70-110,5,1.6094379,72,0,0,3,0,-.017777778,0,1
4060759,70-295,1,0,72,0,0,3,1,-.017777778,0,1
4070223,40 ORIG,0,,72,0,0,3,0,-.017777778,0,0
4070926,71-1219,0,,72,0,0,3,0,-.017777778,0,0
4070926,71-1220,0,,72,1,0,1,0,-.017777778,0,0
4150061,72-403,0,,74,1,1,3,0,-.017777778,0,0
4150936,73-5679,0,,74,0,0,3,0,-.017777778,0,0
4160396,72-1465,2,.69314718,74,0,0,3,0,-.017777778,0,1
4160430,72-6902,0,,74,1,0,1,0,-.017777778,0,0
4170790,73-795,0,,74,1,1,3,0,-.017777778,0,0
4230325,75-543,0,,76,1,0,1,0,-.12444445,0,0
4230326,75-584,0,,76,1,1,3,0,-.12444445,1,0
4250800,75-1243,0,,76,1,1,3,0,-.12444445,0,0
4290904,75-6839,0,,76,0,0,3,0,-.12444445,0,0
4360031,76-1193,0,,78,1,1,3,0,-.12444445,0,0
4410091,77-1493,4,1.3862944,79,0,0,3,1,-.12444445,1,1
3480003,39,0,,54,0,0,3,0,.31125,0,0
3480026,22,0,,54,0,0,2,0,.31125,0,0
3480933,179,0,,55,0,0,3,0,.36000001,0,0
3500456,255,0,,56,1,0,1,0,.42399999,0,0
3520518,46,0,,57,0,0,3,0,.37222221,0,0
3550049,74 M,0,,57,1,0,1,0,.37222221,0,0
3560129,19,0,,58,1,0,1,0,.38499999,0,0
3560342,53,0,,58,1,1,3,0,.38499999,0,0
3590028,524,0,,59,0,0,3,0,.47666666,0,0
3620605,813,0,,60,0,0,3,0,.47666666,0,0
3700173,166,0,,62,0,0,3,0,.49555555,0,0
3760528,223,0,,64,1,0,1,0,.49555555,1,0
3760650,793,0,,64,0,0,3,0,.49555555,0,0
3820004,85,0,,65,0,0,3,0,.5511111,0,0
3820154,555,0,,65,1,1,3,0,.5511111,0,0
3840316,118,0,,66,1,1,3,0,.5511111,1,0
3840323,645,0,,66,1,1,3,0,.5511111,0,0
3840333,490,2,.69314718,66,0,0,3,0,.5511111,0,1
3840808,471,0,,66,0,0,3,1,.5511111,0,0
3840808,649,0,,66,0,0,3,0,.5511111,0,0
3840890,959,0,,66,0,0,3,0,.5511111,0,0
3890320,632,0,,67,0,0,3,0,.66222221,0,0
3910099,310,0,,68,0,0,3,0,.66222221,0,0
3950057,366,0,,69,1,1,3,0,.46125001,1,0
4000548,97,0,,71,0,0,3,0,.076250002,0,0
4030124,92,2,.69314718,71,0,0,3,0,.076250002,0,1
4040893,70-5331,0,,71,0,0,3,0,.076250002,0,0
4150528,72-6476,0,,74,0,0,3,0,-.017777778,1,0
4180405,72-1690,0,,74,0,0,3,0,-.017777778,0,0
4190970,73-1724,0,,74,0,0,3,0,-.017777778,0,0
4210200,73-1734,0,,75,0,0,3,0,-.12444445,1,0
4591118,81-6937,0,,83,0,0,3,0,-.19888888,0,0
3480437,51,0,,55,0,0,3,0,.36000001,0,0
3490058,54,1,0,55,0,0,3,0,.36000001,0,1
3490143,220,1,0,55,0,0,3,1,.36000001,0,1
3490155,8,0,,55,1,0,1,0,.36000001,1,0
3490190,9,1,0,55,1,0,1,0,.36000001,0,1
3540091,316,0,,57,0,0,3,0,.37222221,0,0
3550313,48,0,,58,0,0,3,0,.38499999,1,0
3550339,10,0,,58,1,0,1,0,.38499999,1,0
3560086,70,0,,58,1,0,1,0,.38499999,1,0
3570357,289,0,,58,1,1,3,0,.38499999,0,0
3640446,42,0,,60,1,1,3,0,.47666666,0,0
3650753,241,0,,61,1,0,1,0,.47666666,0,0
3660028,274,0,,61,1,1,3,0,.47666666,0,0
3690527,323,0,,62,0,0,3,0,.49555555,0,0
3710415,5,0,,63,0,0,3,0,.49555555,1,0
3730113,316,1,0,63,0,0,3,0,.49555555,0,1
3770995,1035,0,,64,0,0,3,0,.49555555,0,0
3800024,42,0,,65,1,0,1,0,.5511111,0,0
3800553,352,0,,65,1,0,1,0,.5511111,0,0
3810760,45,0,,65,0,0,3,0,.5511111,0,0
3840238,750,2,.69314718,66,0,0,3,0,.5511111,0,1
3840702,594,0,,66,1,0,1,0,.5511111,0,0
3850057,20,0,,66,1,1,3,0,.5511111,0,0
3850545,253,0,,67,0,0,3,0,.66222221,0,0
3860001,250,0,,67,0,0,3,0,.66222221,0,0
3860014,14,0,,67,0,0,3,0,.66222221,0,0
3860015,71,0,,67,0,0,3,0,.66222221,0,0
3860162,352,0,,67,0,0,3,0,.66222221,0,0
3860237,127,1,0,67,1,1,3,0,.66222221,0,1
3900017,196,0,,68,1,0,1,0,.66222221,1,0
3900029,502 M,0,,68,0,0,3,0,.66222221,0,0
3900029,771 M,0,,68,0,0,3,0,.66222221,0,0
3920219,876,0,,68,1,0,1,0,.66222221,0,0
3920657,1188,0,,68,0,0,3,0,.66222221,0,0
3930367,73,0,,69,0,0,3,0,.46125001,0,0
3931052,764,0,,69,1,0,1,0,.46125001,0,0
3940985,1070,0,,69,1,0,1,0,.46125001,0,0
3960041,31,0,,69,0,0,3,0,.46125001,0,0
3960045,39,4,1.3862944,69,0,0,3,1,.46125001,0,1
3960057,45,0,,69,0,0,3,0,.46125001,0,0
3960976,,0,,69,0,0,3,0,.46125001,0,0
3990001,72,0,,70,0,0,3,0,.33555555,0,0
3990933,212 M,0,,70,0,0,3,0,.33555555,0,0
4010531,169,0,,71,0,0,3,0,.076250002,0,0
4020351,534,0,,71,1,1,3,0,.076250002,1,0
4050707,70-99,1,0,72,0,0,3,0,-.017777778,0,1
4060518,71-315,0,,72,0,0,3,0,-.017777778,0,0
4090940,72-53,0,,72,0,0,3,0,-.017777778,0,0
4120427,72-1164,0,,73,0,0,3,0,-.017777778,0,0
4150143,72-1328,0,,74,1,1,3,0,-.017777778,0,0
4160922,73-5954,0,,74,0,0,3,0,-.017777778,0,0
4170040,73-5280,1,0,74,0,0,3,0,-.017777778,1,1
4230096,74-653,1,0,75,0,0,3,0,-.12444445,0,1
4240614,74-744,0,,76,1,1,3,0,-.12444445,0,0
4250308,74-1187,0,,76,0,0,3,1,-.12444445,0,0
4250308,74-1194,0,,76,0,0,3,0,-.12444445,0,0
4270424,75-164,5,1.6094379,76,0,0,3,0,-.12444445,1,1
4310145,75-1906,0,,77,0,0,3,0,-.12444445,0,0
4310159,76-352,0,,77,0,0,3,0,-.12444445,0,0
4350223,76-761,1,0,78,0,0,3,0,-.12444445,0,1
4440206,77-1819,5,1.6094379,79,0,0,3,1,-.12444445,0,1
4440919,78-6680,0,,79,0,0,3,0,-.12444445,0,0
4450425,78-1201,4,1.3862944,80,0,0,3,0,-.12444445,1,1
4460500,78-1522,2,.69314718,80,1,1,3,0,-.12444445,0,1
4470125,73 ORIG,0,,80,0,0,3,1,-.12444445,0,0
4480098,79-5146,0,,80,0,0,3,0,-.12444445,1,0
4500156,79-1907,1,0,81,1,1,3,0,-.19888888,0,1
4510355,79-1740,1,0,81,0,0,3,0,-.19888888,0,1
4550551,80-1562,2,.69314718,82,0,0,3,1,-.19888888,0,1
4591055,82-530,0,,82,0,0,3,0,-.19888888,0,0
4600669,81-1574,1,0,83,1,0,1,0,-.19888888,0,1
4610458,81-1983,2,.69314718,83,1,1,3,0,-.19888888,0,1
4650271,82-977,0,,84,0,0,3,0,-.19888888,0,0
4650482,82-5279,0,,84,1,0,1,0,-.19888888,0,0
4660967,,0,,84,0,0,3,0,-.19888888,0,0
4680641,82-729,0,,84,1,1,3,0,-.19888888,1,0
4740936,85-295,0,,85,0,0,3,0,-.19888888,0,0
4780255,85-6593,0,,86,0,0,3,0,-.22444445,0,0
3840373,67,0,,66,1,0,1,0,.5511111,0,0
3840394,440,1,0,66,1,1,3,0,.5511111,0,1
3840424,439,0,,66,1,1,3,0,.5511111,0,0
3840436,584,1,0,66,0,0,3,0,.5511111,0,1
3840889,834,0,,66,0,0,3,0,.5511111,0,0
3840929,1096,0,,66,0,0,3,0,.5511111,0,0
3840953,980,0,,66,1,0,1,0,.5511111,0,0
3841004,1274,0,,66,0,0,3,0,.5511111,0,0
3900932,-2,0,,68,0,0,3,0,.66222221,0,0
3940310,84,0,,69,1,0,1,0,.46125001,0,0
4010144,28,1,0,71,0,0,3,0,.076250002,0,1
4040357,70-90,0,,71,0,0,3,0,.076250002,1,0
4040496,70-112,1,0,72,0,0,3,0,-.017777778,0,1
4090896,71-6528,0,,72,0,0,3,0,-.017777778,0,0
4140614,72-5704,1,0,74,1,0,1,0,-.017777778,0,1
4150767,72-887,0,,74,0,0,3,0,-.017777778,0,0
4170369,73-582,0,,74,0,0,3,0,-.017777778,0,0
4200619,73-1541,0,,75,1,0,1,0,-.12444445,0,0
4220049,74-415,0,,75,0,0,3,0,-.12444445,0,0
4230067,75-124,0,,75,0,0,3,0,-.12444445,0,0
4250273,75-110,1,0,76,0,0,3,0,-.12444445,0,1
4250501,74-676,0,,76,0,0,3,0,-.12444445,1,0
4260500,75-420,0,,76,1,1,3,0,-.12444445,0,0
4260529,74-1488,3,1.0986123,76,1,1,3,0,-.12444445,1,1
4290288,75-1261,0,,77,1,1,3,0,-.12444445,1,0
4290928,75-1600,0,,76,1,0,1,0,-.12444445,0,0
4410211,77-1547,0,,79,0,0,3,0,-.12444445,1,0
4440223,79-168,0,,80,0,0,3,0,-.12444445,0,0
4440223,79-181,0,,80,0,0,3,0,-.12444445,0,0
4440672,78-857,4,1.3862944,80,1,1,3,0,-.12444445,0,1
4460222,77-6219,1,0,80,0,0,3,1,-.12444445,0,1
4470343,78-6885,0,,80,0,0,3,0,-.12444445,0,0
4470715,79-343,2,.69314718,80,0,0,3,1,-.12444445,0,1
4510390,80-317,6,1.7917595,81,0,0,3,1,-.19888888,1,1
4530210,80-5,2,.69314718,81,0,0,3,0,-.19888888,0,1
4540354,80-1565,0,,82,0,0,3,0,-.19888888,0,0
4540516,80-1018,0,,82,0,0,3,0,-.19888888,1,0
4581112,81-6629,0,,82,0,0,3,0,-.19888888,0,0
4620862,81-89,0,,83,0,0,3,0,-.19888888,0,0
4630939,81-6908,0,,83,0,0,3,0,-.19888888,0,0
4670526,82-432,2,.69314718,84,0,0,3,0,-.19888888,0,1
4680263,82-1565,3,1.0986123,84,0,0,3,0,-.19888888,1,1
4690024,83-1170,2,.69314718,84,1,1,3,0,-.19888888,0,1
4700184,83-1097,3,1.0986123,85,1,1,3,0,-.19888888,0,1
4741036,85-237,0,,85,0,0,3,0,-.19888888,0,0
4750312,84-1077,2,.69314718,86,0,0,3,1,-.22444445,1,1
4751068,85-337,0,,86,0,0,3,0,-.22444445,0,0
4751118,85-1277,0,,86,0,0,3,0,-.22444445,0,0
3470171,65,0,,54,1,1,3,0,.31125,0,0
3500488,56,0,,56,1,0,1,0,.42399999,0,0
3600203,329,0,,59,1,1,3,0,.47666666,0,0
3600219,157,0,,59,0,0,3,0,.47666666,0,0
3640500,-3,0,,60,0,0,3,0,.47666666,0,0
3670488,373,2,.69314718,61,0,0,3,0,.47666666,0,1
3700076,79,5,1.6094379,62,1,0,1,0,.49555555,0,1
3770033,386,1,0,64,1,1,3,0,.49555555,1,1
3771007,639 M,0,,64,0,0,3,0,.49555555,0,0
3830210,973,0,,66,0,0,3,0,.5511111,0,0
3830213,20,0,,66,1,0,1,0,.5511111,0,0
3920183,742,2,.69314718,68,1,0,1,0,.66222221,1,1
3920206,638,0,,68,1,0,1,0,.66222221,0,0
4000929,601,0,,70,0,0,3,0,.33555555,0,0
4040307,70-19,1,0,71,1,1,3,0,.076250002,1,1
4040336,70-71,0,,71,1,1,3,0,.076250002,0,0
4060341,7183,1,0,72,1,0,1,0,-.017777778,0,1
4060356,69-5035,0,,72,0,0,3,0,-.017777778,1,0
4060404,69-5046,2,.69314718,72,0,0,3,0,-.017777778,1,1
4120837,72-5443,0,,73,1,0,1,0,-.017777778,0,0
4140031,72-6748,0,,73,1,0,1,0,-.017777778,0,0
4310666,76-321,0,,77,1,0,1,0,-.12444445,0,0
4400391,77-1327,0,,79,0,0,3,0,-.12444445,1,0
4450039,78-1874,0,,80,0,0,3,0,-.12444445,0,0
4590981,82-393,0,,82,0,0,3,0,-.19888888,0,0
3480001,5 M,0,,54,0,0,3,0,.31125,0,0
3480096,21,3,1.0986123,54,1,0,1,0,.31125,0,1
3520457,11,0,,57,0,0,3,0,.37222221,0,0
3550141,6,0,,57,1,0,1,0,.37222221,1,0
3580625,22,0,,59,0,0,3,0,.47666666,0,0
3600264,583,0,,59,0,0,3,0,.47666666,0,0
3630666,319,0,,60,1,0,1,0,.47666666,0,0
3650043,34,0,,61,0,0,3,0,.47666666,0,0
3650505,66,0,,61,1,0,1,0,.47666666,1,0
3650525,115,0,,61,0,0,3,0,.47666666,0,0
3680020,16,0,,61,1,0,1,0,.47666666,0,0
3680443,63,0,,62,0,0,3,0,.49555555,0,0
3690469,244,0,,62,1,0,1,0,.49555555,0,0
3710018,148,0,,62,1,1,3,0,.49555555,0,0
3720253,54,0,,63,1,0,1,0,.49555555,0,0
3730033,94,0,,63,0,0,3,0,.49555555,0,0
3740500,485 M,0,,63,0,0,3,0,.49555555,0,0
3740503,716 M,0,,63,1,0,1,0,.49555555,0,0
3750001,72 M,0,,63,0,0,3,0,.49555555,0,0
3750002,16 M,0,,63,0,0,3,0,.49555555,0,0
3750002,36 M,0,,63,0,0,3,0,.49555555,0,0
3750002,54 M,0,,63,0,0,3,0,.49555555,0,0
3750002,55 M,0,,63,0,0,3,0,.49555555,0,0
3750002,60 M,0,,63,0,0,3,0,.49555555,0,0
3750002,62 M,0,,63,0,0,3,0,.49555555,0,0
3750002,70 M,0,,63,0,0,3,0,.49555555,0,0
3750002,71 M,0,,63,0,0,3,0,.49555555,0,0
3750024,52 M,0,,63,0,0,3,0,.49555555,0,0
3750032,80 M,0,,63,1,0,1,0,.49555555,0,0
3750034,200,0,,63,0,0,3,0,.49555555,1,0
3770163,368,1,0,64,1,0,1,0,.49555555,1,1
3780347,10,1,0,64,0,0,3,1,.49555555,0,1
3780566,298 M,0,,64,0,0,3,0,.49555555,0,0
3840251,531,0,,66,1,1,3,0,.5511111,0,0
3850374,22,1,0,67,0,0,3,0,.66222221,0,1
3860948,1176 M,0,,67,0,0,3,0,.66222221,0,0
3890001,204,0,,67,0,0,3,0,.66222221,0,0
3890086,704,0,,67,0,0,3,0,.66222221,0,0
3890090,36,0,,67,1,1,1,0,.66222221,0,0
3890109,53,0,,67,0,0,3,0,.66222221,1,0
3890429,21,0,,68,0,0,3,1,.66222221,0,0
3890486,778,0,,68,1,0,1,0,.66222221,0,0
3920571,804,0,,68,0,0,3,0,.66222221,0,0
3930802,-3,0,,68,1,0,1,0,.66222221,0,0
3980922,1776 M,0,,70,0,0,3,0,.33555555,0,0
4040528,71-119,1,0,72,0,0,3,0,-.017777778,1,1
4041025,71-518,0,,72,0,0,3,0,-.017777778,0,0
4060951,71-1276,0,,72,0,0,3,0,-.017777778,0,0
4070297,70-153,2,.69314718,72,1,1,3,0,-.017777778,1,1
4100752,71-1371,0,,73,0,0,3,0,-.017777778,0,0
4110677,71-1694,1,0,73,1,0,1,0,-.017777778,1,1
4170817,73-754,0,,74,0,0,3,0,-.017777778,0,0
4190477,73-1106,1,0,75,0,0,3,0,-.12444445,1,1
4220617,74-22,0,,75,1,0,1,0,-.12444445,0,0
4220659,74-304,0,,75,0,0,3,0,-.12444445,0,0
4240948,75-759,0,,76,0,0,3,0,-.12444445,0,0
4240951,A-719,0,,76,0,0,3,0,-.12444445,0,0
4250025,74-175,0,,76,1,1,3,0,-.12444445,1,0
4290932,76-5326,0,,76,0,0,3,0,-.12444445,0,0
4300322,76-5881,0,,77,0,0,3,0,-.12444445,0,0
4350349,76-1750,3,1.0986123,78,0,0,3,0,-.12444445,0,1
4400205,77-952,12,2.4849067,79,0,0,3,1,-.12444445,0,1
4410750,78-275,2,.69314718,79,0,0,3,1,-.12444445,0,1
4460001,79-105,0,,80,0,0,3,0,-.12444445,0,0
4460238,79-253,0,,80,1,1,3,0,-.12444445,1,0
4470134,78-630,5,1.6094379,80,1,0,1,0,-.12444445,1,1
4490927,79-1735,0,,80,0,0,3,0,-.12444445,0,0
4511011,80-6366,0,,81,0,0,3,0,-.19888888,0,0
4550489,80-1681,3,1.0986123,82,0,0,3,0,-.19888888,0,1
4590212,81-525,1,0,83,1,0,1,0,-.19888888,0,1
4601093,82-665,0,,83,0,0,3,0,-.19888888,0,0
4630545,81-2188,8,2.0794415,83,0,0,3,0,-.19888888,0,1
4640919,82-1718,0,,83,0,0,3,0,-.19888888,0,0
4641068,83-5796,0,,84,0,0,3,0,-.19888888,0,0
4660485,82-1246,2,.69314718,84,0,0,3,0,-.19888888,1,1
4660521,82-2042,0,,84,0,0,3,0,-.19888888,0,0
4660969,83-6323,0,,84,0,0,3,0,-.19888888,0,0
4670069,82-940,10,2.3025851,84,0,0,3,1,-.19888888,0,1
4670310,80 ORIG,0,,84,0,0,3,0,-.19888888,0,0
4671246,83-6589,0,,84,0,0,3,0,-.19888888,0,0
4671249,83-6634,0,,84,0,0,3,0,-.19888888,0,0
4690241,83-1266,0,,85,1,1,3,0,-.19888888,0,0
4690528,82-1951,0,,85,1,1,3,0,-.19888888,1,0
4691022,83-1971,0,,84,0,0,3,0,-.19888888,0,0
4691133,84-5690,0,,85,0,0,3,0,-.19888888,0,0
4730788,84-312,5,1.6094379,85,1,1,3,0,-.19888888,0,1
4740082,84-5555,0,,85,0,0,3,0,-.19888888,0,0
4740911,84-6962,0,,85,0,0,3,0,-.19888888,0,0
4741050,85-660,0,,86,0,0,3,0,-.22444445,0,0
4750089,35 ORIG,0,,86,1,1,3,0,-.22444445,0,0
4750557,85-88,2,.69314718,86,0,0,3,0,-.22444445,0,1
4750560,84-1606,1,0,86,0,0,3,0,-.22444445,0,1
4770274,84-1777,1,0,86,1,0,1,0,-.22444445,1,1
4770317,85-198,1,0,86,0,0,3,0,-.22444445,0,1
3570545,382,0,,58,0,0,3,0,.38499999,0,0
3570545,385,0,,58,0,0,3,0,.38499999,0,0
3900544,73,0,,68,0,0,3,0,.66222221,0,0
3920647,1700 M,0,,68,0,0,3,0,.66222221,0,0
4010745,13,0,,71,1,1,3,0,.076250002,1,0
4030602,570,6,1.7917595,71,0,0,3,1,.076250002,0,1
4030602,89,20,2.9957323,71,0,0,3,1,.076250002,0,1
4030672,153,4,1.3862944,71,1,0,1,0,.076250002,1,1
4030698,783,0,,71,1,0,1,0,.076250002,0,0
4080204,71-237,0,,72,0,0,3,0,-.017777778,1,0
4080224,71-517,0,,72,1,0,1,0,-.017777778,0,0
4080229,71-5625,0,,72,0,0,3,0,-.017777778,0,0
4080665,7094,6,1.7917595,72,0,0,3,1,-.017777778,0,1
4280052,741419,0,,76,0,0,3,0,-.12444445,0,0
4280106,74-1393,0,,76,0,0,3,0,-.12444445,0,0
4280132,75-109,0,,76,0,0,3,0,-.12444445,0,0
4280132,75-73,0,,76,0,0,3,0,-.12444445,0,0
4280153,74-6257,1,0,76,0,0,3,1,-.12444445,0,1
4280543,74-1560,1,0,76,1,1,3,0,-.12444445,0,1
4280543,75-5387,0,,76,1,0,1,0,-.12444445,0,0
4280579,75-122,3,1.0986123,76,0,0,3,1,-.12444445,0,1
4290181,75-1197,0,,76,1,1,3,0,-.12444445,1,0
4290190,75-628,1,0,76,0,0,3,0,-.12444445,1,1
4290229,75-1276,0,,76,0,0,3,0,-.12444445,0,0
4290338,75-235,0,,77,1,0,1,0,-.12444445,1,0
4290401,75-906,0,,77,0,0,3,0,-.12444445,1,0
4290492,76-201,0,,77,0,0,3,0,-.12444445,0,0
4290507,75-777,3,1.0986123,77,1,1,3,0,-.12444445,0,1
4291027,76-339,0,,76,0,0,3,0,-.12444445,0,0
4291029,76-5544,0,,76,0,0,3,0,-.12444445,0,0
4300308,76-867,0,,77,0,0,3,0,-.12444445,0,0
4300584,75-562,4,1.3862944,77,0,0,3,1,-.12444445,0,1
4300725,75-1285,0,,77,1,1,3,0,-.12444445,0,0
4300787,75-6297,0,,77,1,0,1,0,-.12444445,1,0
4300817,75-915,1,0,77,0,0,3,0,-.12444445,0,1
4310553,76-333,3,1.0986123,77,0,0,3,0,-.12444445,0,1
4310816,76-180,2,.69314718,77,0,0,3,0,-.12444445,0,1
4320183,76-5416,1,0,77,0,0,3,0,-.12444445,0,1
4320464,75-1440,2,.69314718,77,0,0,3,0,-.12444445,0,1
4330321,76-422,3,1.0986123,77,0,0,3,0,-.12444445,0,1
4330623,76-156,0,,77,0,0,3,0,-.12444445,1,0
4340159,76-835,0,,77,1,1,3,0,-.12444445,1,0
4340335,76-719,0,,78,1,1,3,0,-.12444445,0,0
4340357,76-1334,2,.69314718,78,0,0,3,0,-.12444445,0,1
4341001,77-249,0,,77,0,0,3,0,-.12444445,0,0
4341026,77-543,0,,78,1,1,3,0,-.12444445,0,0
4350702,76-1810,8,2.0794415,78,0,0,3,1,-.12444445,0,1
4350765,76-1172,3,1.0986123,78,0,0,3,0,-.12444445,1,1
4350977,77-643,0,,78,0,0,3,0,-.12444445,0,0
4351000,77-5953,0,,78,0,0,3,0,-.12444445,0,0
4360775,76-1685,0,,78,0,0,3,0,-.12444445,0,0
4360931,77-1226,0,,78,0,0,3,0,-.12444445,0,0
4370634,77-575,1,0,78,0,0,3,0,-.12444445,0,1
4380265,76-811,39,3.6635616,78,0,0,3,1,-.12444445,1,1
4380422,76-1560,1,0,78,1,1,3,0,-.12444445,1,1
4380906,77-1426,0,,78,0,0,3,0,-.12444445,0,0
4390281,77-6248,0,,78,0,0,3,0,-.12444445,0,0
4390299,77-1265,3,1.0986123,78,0,0,3,0,-.12444445,0,1
4390410,77-1051,2,.69314718,79,0,0,3,0,-.12444445,0,1
4390459,77-6062,0,,79,0,0,3,0,-.12444445,0,0
4390551,77-754,6,1.7917595,79,0,0,3,0,-.12444445,0,1
4391034,78-410,0,,78,0,0,3,0,-.12444445,0,0
4391039,78-5460,0,,78,0,0,3,0,-.12444445,0,0
4391102,78-5533,0,,79,0,0,3,0,-.12444445,0,0
4391102,78-5763,0,,79,0,0,3,0,-.12444445,0,0
