dyadid,year,start,stop,futime,dispute,allies,contig,trade,growth,democracy,capratio
2095,1973,22,23,35,0,1,1,.0002,.0318,-.7,6.9442
2101,1973,22,23,35,0,1,0,.002,.0318,.9,.5776
2095,1974,23,24,35,0,1,1,.0002,.0191,-.7,6.7549
2100,1974,23,24,35,0,1,0,.0006,.0196,.8,.4444
2101,1974,23,24,35,0,1,0,.0022,.0196,.9,.5436
2101,1975,24,25,35,0,1,0,.0046,-.0023,.9,.4964
2095,1975,24,25,35,0,1,1,.0004,-.0023,-.7,6.0753
2100,1975,24,25,35,0,1,0,.0008,-.0023,.8,.416
2100,1976,25,26,35,0,1,0,.0008,.0001,.8,.4215
2095,1976,25,26,35,1,1,1,.0004,-.001,-.7,6.0019
2101,1976,25,26,35,0,1,0,.0038,.0001,.9,.5052
2101,1977,26,27,35,0,1,0,.0036,.018,.9,.4837
2100,1977,26,27,35,0,1,0,.0008,.0163,.8,.4137
2100,1978,27,28,35,0,1,0,.0008,.0395,.8,.3916
2101,1978,27,28,35,0,1,0,.0038,.0296,.9,.4789
2100,1979,28,29,35,0,1,0,.001,.031,.8,.3943
2101,1979,28,29,35,0,1,0,.0034,.0176,.9,.4537
2101,1980,29,30,35,0,1,0,.0038,-.0235,.9,.4057
2100,1980,29,30,35,0,1,0,.001,.0144,.8,.3742
2101,1981,30,31,35,0,1,0,.0038,-.0421,.9,.4077
2100,1981,30,31,35,0,1,0,.0012,.0043,.8,.3829
2100,1982,31,32,35,0,1,0,.0008,-.0121,.8,.3615
2101,1982,31,32,35,0,1,0,.0036,-.0676,.9,.3568
2101,1983,32,33,35,0,1,0,.0032,-.0377,.9,.79
2100,1983,32,33,35,0,1,0,.0008,-.0008,.8,.6592
2100,1984,33,34,35,0,1,0,.0008,-.0017,.8,.7913
2101,1984,33,34,35,0,1,0,.0024,-.0433,.9,.8827
2100,1985,34,35,35,0,1,0,.0008,-.0057,.8,.5945
2101,1985,34,35,35,0,1,0,.0028,-.0288,.9,.684
2110,1966,0,1,20,0,0,0,0,.0444,.2,36.1853
2110,1967,1,2,20,0,0,0,0,.0361,.1,34.5875
2110,1968,2,3,20,0,0,0,0,.0314,.1,35.1699
2110,1969,3,4,20,0,0,0,0,.0031,.1,34.8575
2110,1970,4,5,20,0,0,0,0,-.0037,.1,31.6782
2110,1971,5,6,20,0,0,0,0,-.0016,.1,26.4893
2110,1972,6,7,20,0,0,0,0,-.0105,.1,25.6914
2110,1973,7,8,20,0,0,0,0,.0204,.1,24.287
2110,1974,8,9,20,0,0,0,0,.0196,.1,24.3214
2110,1975,9,10,20,0,0,0,.0002,-.0023,.1,22.2715
2110,1976,10,11,20,0,0,0,.0002,.0001,.1,21.3053
2110,1977,11,12,20,0,0,0,0,.018,.1,21.7717
2110,1978,12,13,20,0,0,0,0,-.0544,0,21.3662
2110,1979,13,14,20,0,0,0,0,-.0787,0,16.4326
2110,1980,14,15,20,0,0,0,0,-.0247,-.7,14.267
2110,1981,15,16,20,0,0,0,0,.0043,-.7,14.7647
2110,1982,16,17,20,0,0,0,0,-.0588,-.7,13.9516
2110,1983,17,18,20,0,0,0,0,-.0915,-.7,27.0813
2110,1984,18,19,20,0,0,0,0,-.1355,-.7,25.0055
2110,1985,19,20,20,0,0,0,0,-.0565,-.7,20.2041
2130,1973,0,1,35,0,1,0,.0002,.0318,-.5,1.9654
2130,1982,0,1,35,0,1,0,.0006,-.0121,.9,1.1863
2130,1953,0,1,35,0,1,0,.0002,.025,.2,4.5511
2130,1964,0,1,35,0,1,0,.0002,.0179,-.1,2.598
2130,1968,0,1,35,0,1,0,.0002,.0314,.1,2.7298
2130,1951,0,1,35,0,1,0,.0002,.0217,.2,4.4585
2135,1951,0,1,35,0,1,0,.0004,.0374,.4,1.7206
2135,1963,0,1,35,0,1,0,.0008,.0234,.5,.8979
2135,1970,0,1,35,0,1,0,.0006,.0098,-.7,.8016
2130,1956,0,1,35,0,1,0,.0002,.0149,.2,3.4132
2135,1980,0,1,35,0,1,0,.0008,-.0042,.7,.4198
2135,1973,0,1,35,0,1,0,.0006,.021,-.7,.6601999
2135,1956,0,1,35,0,1,0,.0006,.0149,.4,1.3895
2135,1964,1,2,35,0,1,0,.0008,.0353,.5,.9504
2130,1954,1,2,35,1,1,0,.0002,.0063,.2,4.0671
2135,1974,1,2,35,0,1,0,.0006,.0196,-.7,.6189
2135,1981,1,2,35,0,1,0,.001,.0043,.7,.4019
2135,1952,1,2,35,0,1,0,.0006,.0259,.4,1.7299
2130,1965,1,2,35,0,1,0,.0002,.0313,-.1,2.2624
2130,1974,1,2,35,0,1,0,.0002,.0196,-.5,1.8663
2130,1983,1,2,35,0,1,0,.0006,-.0361,.9,2.0807
2135,1971,1,2,35,0,1,0,.0006,.0094,-.7,.7286
2135,1957,1,2,35,0,1,0,.0008,.0127,.4,1.3125
2130,1969,1,2,35,0,1,0,.0002,.023,.1,2.6151
2130,1952,1,2,35,1,1,0,.0002,.0259,.2,4.5539
2130,1957,1,2,35,0,1,0,.0002,.001,.2,3.3677
2130,1958,2,3,35,0,1,0,.0002,-.0081,.2,3.075
2130,1975,2,3,35,0,1,0,.0006,-.0023,-.5,1.6956
2135,1982,2,3,35,0,1,0,.001,-.0121,.7,.3558
2135,1972,2,3,35,1,1,0,.0004,.0152,-.7,.7042
2130,1966,2,3,35,0,1,0,.0002,.0444,-.1,2.7642
2135,1958,2,3,35,0,1,0,.0008,-.0081,.4,1.1787
2135,1953,2,3,35,0,1,0,.0006,.0213,.4,1.6927
2130,1970,2,3,35,0,1,0,.0002,.0022,0,2.3926
2135,1975,2,3,35,0,1,0,.0008,-.0023,-.7,.556
2135,1965,2,3,35,0,1,0,.0008,.0331,.5,.8138
2130,1984,2,3,35,0,1,0,.0006,-.0365,.8,2.4418
2130,1967,3,4,35,1,1,0,.0002,.0361,-.2,2.771
2130,1959,3,4,35,0,1,0,.0002,.0046,.2,2.9855
2135,1966,3,4,35,0,1,0,.0008,.0407,.5,.9653
2130,1985,3,4,35,0,1,0,.0006,-.0366,.8,1.7988
2135,1954,3,4,35,0,1,0,.0006,.0063,.4,1.5193
2130,1971,3,4,35,1,1,0,.0002,.0094,0,2.1997
2130,1976,3,4,35,0,1,0,.0006,.0001,-.5,1.6126
2135,1959,3,4,35,0,1,0,.0008,-.007,.4,1.1447
2135,1983,3,4,35,0,1,0,.0008,-.0439,.7,.603
2135,1976,3,4,35,0,1,0,.0008,.0001,-.7,.5342
2135,1960,4,5,35,0,1,0,.0006,.0093,.5,1.1081
2130,1977,4,5,35,0,1,0,.0006,.018,-.5,1.5325
2135,1967,4,5,35,0,1,0,.0008,.0339,.5,.9242
2135,1977,4,5,35,0,1,0,.0006,-.0052,-.7,.4992
2135,1984,4,5,35,0,1,0,.0006,-.0552,.7,.6901
2130,1960,4,5,35,0,1,0,.0002,.0093,.2,2.8623
2135,1955,4,5,35,1,1,0,.0006,.0209,.4,1.4751
2135,1961,5,6,35,0,1,0,.0006,.0202,.5,1.0723
2130,1978,5,6,35,0,1,0,.0006,.0422,-.5,1.4758
2135,1968,5,6,35,0,1,0,.0008,.0103,-.7,.92
2135,1985,5,6,35,0,1,0,.0006,-.0526,.7,.552
2130,1961,5,6,35,0,1,0,.0002,.0193,-.1,2.5529
2130,1962,6,7,35,0,1,0,.0002,.0089,-.1,2.6515
2130,1979,6,7,35,0,1,0,.0006,.031,.9,1.3647
2135,1969,6,7,35,1,1,0,.0006,-.0019,-.7,.8681
2135,1962,6,7,35,1,1,0,.0008,.0179,.5,1.0032
2130,1980,7,8,35,1,1,0,.0006,.0144,.9,1.2462
2130,1963,7,8,35,1,1,0,.0002,-.0055,-.1,2.6532
2145,1951,0,1,35,0,1,0,.0002,.0374,-.5,5.8508
2140,1951,0,1,35,0,1,0,.004,-.0239,.5,.2347
2140,1952,1,2,35,0,1,0,.005,.0044,.5,.2349
2140,1953,2,3,35,0,1,0,.004,.0197,.5,.2325
2140,1954,3,4,35,0,1,0,.0032,.0063,.5,.2156
2140,1955,4,5,35,0,1,0,.0032,.0209,.5,.2308
2140,1956,5,6,35,0,1,0,.0024,.0149,.5,.217
2145,1956,5,6,35,0,1,0,.0002,-.0045,-.3,5.2638
2140,1957,6,7,35,0,1,0,.0026,.0206,.5,.2058
2145,1957,6,7,35,0,1,0,.0002,-.0171,-.3,4.7077
2140,1958,7,8,35,0,1,0,.0028,-.0081,.6,.1722
2145,1958,7,8,35,0,1,0,.0002,-.0315,-.3,4.7952
2140,1959,8,9,35,0,1,0,.0026,.0053,.6,.1683
2145,1959,8,9,35,0,1,0,0,-.025,-.3,4.6402
2140,1960,9,10,35,0,1,0,.0022,.0093,.6,.1593
2145,1960,9,10,35,0,1,0,0,.0015,-.3,4.5218
2145,1961,10,11,35,0,1,0,0,.0015,-.3,3.9562
2140,1961,10,11,35,0,1,0,.002,.0202,.5,.1511
2140,1962,11,12,35,0,1,0,.0022,.0179,.5,.1493
2145,1962,11,12,35,0,1,0,0,.0179,-.3,3.7177
2140,1963,12,13,35,0,1,0,.0018,.0234,.3,.1463
2145,1963,12,13,35,0,1,0,0,.0234,-.3,3.64
2145,1964,13,14,35,0,1,0,0,.0324,-.4,3.5182
2145,1965,14,15,35,0,1,0,.0002,.0301,-.4,3.0649
2140,1965,14,15,35,0,1,0,.0016,-.0102,-.9,.1226
2145,1966,15,16,35,0,1,0,.0002,.0319,-.4,3.6992
2140,1966,15,16,35,0,1,0,.0012,.0024,-.9,.1425
2145,1967,16,17,35,0,1,0,.0002,.0361,-.4,3.4197
2140,1967,16,17,35,0,1,0,.0016,.0133,-.9,.1459
2145,1968,17,18,35,0,1,0,.0002,.0314,-.4,3.4866
2140,1968,17,18,35,0,1,0,.0014,.0314,-.9,.1419
2140,1969,18,19,35,0,1,0,.0016,.023,-.9,.1301
2145,1969,18,19,35,0,1,0,0,.023,-.4,3.3965
2140,1970,19,20,35,0,1,0,.0014,.0145,-.9,.1198
2145,1970,19,20,35,0,1,0,0,.0145,-.5,3.0865
2145,1971,20,21,35,0,1,0,0,.0094,-.7,2.7262
2140,1971,20,21,35,0,1,0,.0016,.0094,-.9,.1152
2140,1972,21,22,35,0,1,0,.0016,.0152,-.9,.1106
2145,1972,21,22,35,0,1,0,0,.0152,-.7,2.6302
2140,1973,22,23,35,0,1,0,.0018,.0318,-.9,.1049
2145,1973,22,23,35,0,1,0,0,.0291,-.7,2.5441
2140,1974,23,24,35,0,1,0,.0024,.0196,-.4,.0993
2145,1974,23,24,35,0,1,0,0,.0196,-.7,2.3318
2140,1975,24,25,35,0,1,0,.0034,-.0023,-.4,.0894
2145,1975,24,25,35,0,1,0,.0002,-.0023,-.7,2.0853
2145,1976,25,26,35,0,1,0,.0002,.0001,-.7,2.1164
2140,1976,25,26,35,0,1,0,.003,.0001,-.4,.0861
2140,1977,26,27,35,0,1,0,.0026,.018,-.4,.0823
2145,1977,26,27,35,0,1,0,.0002,.018,-.7,2.0413
2145,1978,27,28,35,0,1,0,.0002,.0174,-.7,2.0809
2140,1978,27,28,35,0,1,0,.0024,.0268,-.4,.0833
2145,1979,28,29,35,0,1,0,.0002,.0074,-.4,2.0289
2140,1979,28,29,35,0,1,0,.0026,.0205,-.4,.0819
2140,1980,29,30,35,0,1,0,.0028,.0144,-.4,.0783
2145,1980,29,30,35,0,1,0,.0002,-.0178,-.7,1.8938
2145,1981,30,31,35,0,1,0,.0002,-.0226,-.7,1.8639
2140,1981,30,31,35,0,1,0,.003,.0043,-.4,.0831
2140,1982,31,32,35,0,1,0,.0028,-.0121,-.3,.0775
2145,1982,31,32,35,0,1,0,.0002,-.0473,.7,1.7096
2145,1983,32,33,35,0,1,0,0,-.0522,.7,2.9025
2140,1983,32,33,35,0,1,0,.0026,-.052,-.3,.1238
2140,1984,33,34,35,0,1,0,.0024,-.0231,-.3,.1435
2145,1984,33,34,35,0,1,0,0,-.0623,.7,3.33
2140,1985,34,35,35,0,1,0,.0028,-.0084,.9,.1007
2145,1985,34,35,35,0,1,0,0,-.0221,.8,2.581
2155,1958,0,1,35,0,1,0,.001,-.0081,.5,1.0511
2150,1951,0,1,35,0,1,0,0,-.0356,-.5,9.467999
2155,1951,0,1,35,0,1,0,.0008,.0343,.2,1.3534
2155,1959,1,2,35,0,1,0,.0008,.0053,.5,.9915
2150,1952,1,2,35,0,1,0,0,-.0309,-.5,10.8933
2155,1952,1,2,35,0,1,0,.0012,.0259,.2,1.375
2150,1953,2,3,35,0,1,0,0,-.0318,-.5,10.8909
2155,1960,2,3,35,0,1,0,.0008,.0093,.5,.9452
2155,1953,2,3,35,0,1,0,.0012,.025,.2,1.162
2150,1954,3,4,35,0,1,0,0,-.0133,-.9,9.0568
2155,1961,3,4,35,0,1,0,.0008,.0202,.5,.8996
2155,1954,3,4,35,0,1,0,.001,.0063,.2,1.2149
2155,1962,4,5,35,0,1,0,.0008,.0179,.5,.8419999
2150,1955,4,5,35,0,1,0,0,.0197,-.9,8.9681
2155,1955,4,5,35,0,1,0,.0008,.0004,.5,1.2342
2155,1956,5,6,35,0,1,0,.0008,-.0231,.5,1.1676
2155,1963,5,6,35,0,1,0,.0006,.0234,.6,.8496
2150,1956,5,6,35,0,1,0,0,.0149,-.9,9.0261
2155,1964,6,7,35,0,1,0,.0006,.0198,.6,.815
2155,1957,6,7,35,1,1,0,.001,.012,.5,1.1426
2150,1957,6,7,35,0,1,0,0,.0206,-.9,8.5281
2150,1958,7,8,35,0,1,0,0,-.0081,-.9,7.8526
2155,1965,7,8,35,0,1,0,.0006,.0211,.6,.7257
2150,1959,8,9,35,0,1,0,0,.0053,-.9,7.0213
2155,1966,8,9,35,0,1,0,.0006,.0314,.6,.809
2150,1960,9,10,35,0,1,0,0,-.0119,-.9,6.9867
2155,1967,9,10,35,0,1,0,.0006,.0274,.6,.8128
2150,1961,10,11,35,0,1,0,0,-.014,-.9,6.8189
2155,1968,10,11,35,0,1,0,.0006,.0249,.6,.837
2150,1962,11,12,35,0,1,0,0,.0062,-.9,6.7048
2155,1969,11,12,35,0,1,0,.0006,.0121,.6,.8133
2155,1970,12,13,35,0,1,0,.0004,.0145,.6,.7569
2150,1963,12,13,35,0,1,0,0,.018,-.9,6.7899
2150,1964,13,14,35,0,1,0,0,.0202,-.9,5.6234
2155,1971,13,14,35,0,1,0,.0004,.0094,.6,.7166001
2150,1965,14,15,35,0,1,0,0,.0114,-.9,4.8619
2155,1972,14,15,35,0,1,0,.0002,.0152,.6,.7374
2150,1966,15,16,35,0,1,0,0,.0095,-.9,6.3176
2155,1973,15,16,35,0,1,0,.0002,.0026,-.7,.695
2155,1974,16,17,35,0,1,0,.0002,-.0259,-.7,.6541001
2150,1967,16,17,35,0,1,0,0,.0108,-.8,6.7195
2150,1968,17,18,35,0,1,0,0,.0215,-.8,6.7749
2155,1975,17,18,35,0,1,0,.0006,-.0736,-.7,.6361
2155,1976,18,19,35,0,1,0,.0004,-.0508,-.7,.6187
2150,1969,18,19,35,0,1,0,0,.023,-.8,6.6405
2155,1977,19,20,35,0,1,0,.0004,-.0222,-.7,.591
2150,1970,19,20,35,0,1,0,0,.0145,-.8,6.0999
2155,1978,20,21,35,0,1,0,.0004,.0422,-.7,.5797
2150,1971,20,21,35,0,1,0,0,.0094,-.8,5.784
2155,1979,21,22,35,0,1,0,.0006,.031,-.7,.555
2150,1972,21,22,35,0,1,0,0,.0152,-.8,5.5621
2150,1973,22,23,35,0,1,0,0,.0283,-.8,5.2381
2155,1980,22,23,35,0,1,0,.0006,.0144,-.7,.5082
2155,1981,23,24,35,0,1,0,.0006,.0043,-.7,.4992
2150,1974,23,24,35,0,1,0,0,.0196,-.8,5.0424
2155,1982,24,25,35,0,1,0,.0006,-.0291,-.7,.5103
2150,1975,24,25,35,0,1,0,0,-.0023,-.8,4.7812
2155,1983,25,26,35,0,1,0,.0006,-.0508,-.6,.8523
2150,1976,25,26,35,0,1,0,0,.0001,-.8,4.4605
2150,1977,26,27,35,0,1,0,0,.018,-.8,4.4489
2155,1984,26,27,35,0,1,0,.0006,-.0482,-.6,.9569
2155,1985,27,28,35,0,1,0,.0004,.0058,-.6,.8283
2150,1978,27,28,35,0,1,0,0,.0422,-.8,4.3946
2150,1979,28,29,35,0,1,0,0,.031,-.8,4.4532
2150,1980,29,30,35,0,1,0,.0002,.0144,-.8,4.185
2150,1981,30,31,35,0,1,0,0,.0043,-.8,4.3066
2150,1982,31,32,35,0,1,0,0,-.0121,-.8,3.9778
2150,1983,32,33,35,0,1,0,0,-.0242,-.8,6.6032
2150,1984,33,34,35,0,1,0,0,-.0404,-.8,7.9134
2150,1985,34,35,35,0,1,0,0,-.0292,-.8,6.4275
2165,1951,0,1,35,0,1,0,.0006,.0374,0,3.9122
2160,1951,0,1,35,0,1,0,.0012,.0134,-.9,.4002
2160,1952,1,2,35,0,1,0,.0014,-.0318,-.9,.4089
2165,1952,1,2,35,0,1,0,.0006,.0259,.8,3.7132
2160,1953,2,3,35,0,1,0,.001,-.0121,-.9,.4059
2165,1953,2,3,35,0,1,0,.0004,.025,.8,3.7918
2160,1954,3,4,35,0,1,0,.0008,-.0048,-.9,.3638
2165,1954,3,4,35,0,1,0,.0002,.0063,.8,3.6976
2165,1955,4,5,35,0,1,0,.0002,.0209,.8,3.7211
2165,1956,5,6,35,0,1,0,.0002,.0149,.8,3.7686
2165,1957,6,7,35,0,1,0,.0002,.006,.8,3.3602
2160,1957,6,7,35,0,1,0,.0008,.0206,-.1,.3297
2160,1958,7,8,35,0,1,0,.001,-.0081,-.1,.3191
2165,1958,7,8,35,0,1,0,.0002,-.028,.8,3.1844
2165,1959,8,9,35,0,1,0,0,-.0259,.8,3.1397
2160,1959,8,9,35,0,1,0,.0008,.0045,-.1,.3158
2160,1960,9,10,35,0,1,0,.0008,.005,-.1,.3153
2165,1960,9,10,35,0,1,0,.0002,-.0277,.8,3.304
2160,1961,10,11,35,0,1,0,.0008,.0096,-.1,.3017
2165,1961,10,11,35,0,1,0,.0002,.0077,.8,3.1405
2160,1962,11,12,35,0,1,0,.001,.0179,-.1,.3023
2165,1962,11,12,35,0,1,0,.0002,.0095,.8,2.9222
2165,1963,12,13,35,0,1,0,.0002,-.0172,.8,2.7914
2160,1963,12,13,35,0,1,0,.0008,-.0033,-.1,.301
2160,1964,13,14,35,0,1,0,.0006,.0037,-.1,.2933
2165,1964,13,14,35,0,1,0,0,-.0107,.8,2.6375
2160,1965,14,15,35,0,1,0,.0006,.0386,-.1,.2491
2165,1965,14,15,35,0,1,0,0,-.0219,.8,2.3126
2165,1966,15,16,35,0,1,0,0,.005,.8,3.3343
2160,1966,15,16,35,0,1,0,.0006,.0444,-.9,.3002
2160,1967,16,17,35,0,1,0,.0006,.0243,-.9,.3158
2165,1967,16,17,35,0,1,0,0,-.0117,.8,3.4734
2165,1968,17,18,35,0,1,0,0,.0003,.8,3.6481
2160,1968,17,18,35,0,1,0,.0004,.0091,-.9,.3156
2160,1969,18,19,35,0,1,0,.0006,.023,-.9,.2935
2165,1969,18,19,35,0,1,0,0,.0076,.8,3.453
2165,1970,19,20,35,0,1,0,0,.0145,.8,3.5686
2160,1970,19,20,35,0,1,0,.0006,.0145,-.9,.2714
2160,1971,20,21,35,0,1,0,.0006,.0094,-.9,.2642
2165,1971,20,21,35,0,1,0,0,.0094,.8,2.7725
2160,1972,21,22,35,0,1,0,.0006,.0152,-.9,.2618
2165,1973,22,23,35,0,1,0,0,-.0035,-.8,2.5991
2160,1973,22,23,35,0,1,0,.0006,.0152,.6,.2552
2165,1974,23,24,35,0,1,0,0,.0014,-.8,2.5276
2160,1974,23,24,35,0,1,0,.0006,.0196,.6,.2435
2165,1975,24,25,35,0,1,0,0,-.0023,-.8,2.4495
2160,1975,24,25,35,0,1,0,.0006,-.0023,.6,.2376
2165,1976,25,26,35,0,1,0,0,.0001,-.8,2.4566
2160,1976,25,26,35,0,1,0,.0006,-.0045,-.9,.2382
2165,1977,26,27,35,0,1,0,0,.018,-.8,2.375
2160,1977,26,27,35,0,1,0,.0004,-.0062,-.9,.2273
2160,1978,27,28,35,0,1,0,.0006,-.0098,-.9,.2243
2165,1978,27,28,35,0,1,0,0,.0306,-.8,2.3487
2160,1979,28,29,35,0,1,0,.0006,.0146,-.9,.2077
2165,1979,28,29,35,0,1,0,0,.031,-.7,2.3548
2165,1980,29,30,35,0,1,0,0,.0144,-.7,2.156
2160,1980,29,30,35,0,1,0,.001,-.0025,-.9,.2022
2165,1981,30,31,35,0,1,0,.0002,.0043,-.7,2.2046
2160,1981,30,31,35,0,1,0,.0012,-.0123,-.8,.2
2160,1982,31,32,35,0,1,0,.0012,-.0442,-.8,.2161
2165,1982,31,32,35,0,1,0,.0002,-.0218,-.7,2.0727
2165,1983,32,33,35,0,1,0,.0002,-.0737,-.7,3.9958
2160,1983,32,33,35,0,1,0,.0008,-.0316,.8,.3725
2160,1984,33,34,35,0,1,0,.0006,-.0032,.8,.4472
2165,1984,33,34,35,0,1,0,.0002,-.0811,-.7,4.8275
2160,1985,34,35,35,0,1,0,.0006,-.0082,.8,.3812
2165,1985,34,35,35,0,1,0,.0002,-.0503,.9,3.6256
2200,1951,0,1,35,0,1,1,.0032,.0298,1,.0519
2205,1951,0,1,35,0,0,0,.0002,.0316,.8,3.2936
2200,1952,1,2,35,0,1,1,.0044,.0147,1,.0518
2205,1952,1,2,35,0,0,0,.0002,.021,1,3.4096
2205,1953,2,3,35,0,0,0,.0002,.025,1,3.4679
2200,1953,2,3,35,0,1,1,.0036,.025,1,.0537
2205,1954,3,4,35,0,0,0,.0002,.0063,1,3.2478
2200,1954,3,4,35,0,1,1,.0036,.0063,1,.048
2200,1955,4,5,35,0,1,0,.0036,.0209,1,.0507
2205,1955,4,5,35,0,0,0,0,.0209,1,3.3292
2200,1956,5,6,35,0,1,0,.004,.0149,1,.0512
2205,1956,5,6,35,0,0,0,.0002,.0107,1,3.3741
2205,1957,6,7,35,0,0,0,0,.0044,1,3.3477
2200,1957,6,7,35,0,1,0,.0042,.0206,1,.0515
2205,1958,7,8,35,0,0,0,0,-.0129,1,3.1642
2200,1958,7,8,35,0,1,0,.0044,-.0081,1,.0501
2205,1959,8,9,35,0,0,0,.0002,.0053,1,3.1938
2200,1959,8,9,35,0,1,0,.004,.0053,1,.0521
2200,1960,9,10,35,0,1,0,.0046,.0093,1,.052
2205,1960,9,10,35,0,0,0,.0002,.0093,1,3.1797
2205,1961,10,11,35,0,0,0,.0002,.0202,1,3.1229
2200,1961,10,11,35,0,1,0,.005,.0202,1,.0531
2200,1962,11,12,35,0,1,0,.004,.0179,1,.0557
2205,1962,11,12,35,0,0,0,.0002,.0179,1,3.1776
2205,1963,12,13,35,0,0,0,.0002,.0234,1,3.1652
2200,1963,12,13,35,0,1,0,.0038,.0191,1,.0558
2205,1964,13,14,35,0,0,0,.0002,.0353,1,3.0866
2200,1964,13,14,35,0,1,0,.004,.0285,1,.0548
2205,1965,14,15,35,0,0,0,.0002,.0368,1,2.6941
2200,1965,14,15,35,0,1,0,.0044,.0333,1,.0513
2200,1966,15,16,35,0,1,0,.0046,.026,1,.0609
2205,1966,15,16,35,0,0,0,.0002,.0219,1,3.4039
2200,1967,16,17,35,0,1,0,.0048,.0169,1,.0626
2205,1967,16,17,35,0,0,0,.0002,.0199,1,3.3144
2200,1968,17,18,35,0,1,0,.0046,.0244,1,.0649
2205,1968,17,18,35,0,0,0,.0002,.0314,1,3.3866
2205,1969,18,19,35,0,0,0,.0002,.023,1,3.2641
2200,1969,18,19,35,0,1,0,.005,.0226,1,.0654
2200,1970,19,20,35,0,1,0,.0048,.0145,1,.0619
2205,1970,19,20,35,0,0,0,.0002,.0145,1,3.0159
2205,1971,20,21,35,0,0,0,.0002,.0094,1,2.8243
2200,1971,20,21,35,0,1,0,.0048,.0094,1,.0609
2205,1972,21,22,35,0,0,0,.0002,.0152,1,2.7618
2200,1972,21,22,35,0,1,0,.0046,.0152,1,.0599
2205,1973,22,23,35,0,0,0,.0002,.0318,1,2.6073
2200,1973,22,23,35,0,1,0,.0048,.0318,1,.0593
2205,1974,23,24,35,0,0,0,.0002,.0196,1,2.4771
2200,1974,23,24,35,0,1,0,.0054,.0196,1,.0607
2205,1975,24,25,35,0,0,0,.0004,-.0023,1,2.3531
2200,1975,24,25,35,0,1,0,.006,-.0023,1,.0587
2205,1976,25,26,35,0,0,0,.0002,-.0011,1,2.2928
2200,1976,25,26,35,0,1,0,.0054,.0001,1,.0596
2200,1977,26,27,35,0,1,0,.0052,.0166,1,.0607
2205,1977,26,27,35,0,0,0,.0002,.0129,1,2.2214
2200,1978,27,28,35,0,1,0,.0058,.0325,1,.0619
2205,1978,27,28,35,0,0,0,.0004,.0311,1,2.131
2200,1979,28,29,35,0,1,0,.0062,.031,1,.0602
2205,1979,28,29,35,0,0,0,.0004,.031,1,2.0644
2205,1980,29,30,35,0,0,0,.0004,.0144,1,1.9659
2200,1980,29,30,35,0,1,0,.0076,.0144,1,.0614
2205,1981,30,31,35,0,0,0,.0004,.0043,1,1.9156
2200,1981,30,31,35,0,1,0,.0084,-.0011,1,.0635
2205,1982,31,32,35,0,0,0,.0006,-.0121,1,1.6529
2200,1982,31,32,35,0,1,0,.0084,-.0121,1,.0636
2205,1983,32,33,35,0,0,0,.0004,-.0105,1,1.6371
2200,1983,32,33,35,0,1,0,.0076,.0032,1,.1316
2200,1984,33,34,35,0,1,0,.007,.021,1,.1434
2205,1984,33,34,35,0,0,0,.0004,-.0112,1,1.7873
2200,1985,34,35,35,0,1,0,.0072,.0313,1,.1757
2205,1985,34,35,35,0,0,0,.0006,-.0095,1,.3365
2211,1951,0,1,35,0,1,0,.0016,.0238,1,.337
2212,1951,0,1,35,0,1,1,.0016,-.1287,1,1.0833
2210,1951,0,1,35,0,1,0,.0012,-.0082,1,.4215
2211,1952,1,2,35,0,1,0,.002,.0153,1,.3372
2212,1952,1,2,35,0,1,1,.002,-.0411,1,1.0999
2210,1952,1,2,35,0,1,0,.0014,-.0035,1,.4364
2210,1953,2,3,35,0,1,0,.0018,.0227,1,.4431
2211,1953,2,3,35,0,1,0,.0018,.0172,1,.3833
2212,1953,2,3,35,0,1,1,.0018,-.0195,1,1.3778
2211,1954,3,4,35,0,1,0,.0022,.0063,1,.322
2210,1954,3,4,35,0,1,0,.0016,.0063,1,.3919
2212,1954,3,4,35,0,1,1,.0022,.0063,1,1.1127
2210,1955,4,5,35,0,1,0,.002,.0209,1,.396
2212,1955,4,5,35,0,1,0,.0016,.0144,1,1.2192
2211,1955,4,5,35,0,1,0,.0016,.0209,1,.3388
2211,1956,5,6,35,0,1,0,.0016,.0149,1,.3245
2212,1956,5,6,35,0,1,0,.0016,.0149,1,1.175
2210,1956,5,6,35,0,1,0,.0018,.0149,1,.3875
2210,1957,6,7,35,0,1,0,.002,.0206,1,.3841
2212,1957,6,7,35,0,1,0,.002,.0206,1,1.1816
2211,1957,6,7,35,0,1,0,.002,.0206,1,.322
2211,1958,7,8,35,0,1,0,.0016,-.0081,1,.2979
2210,1958,7,8,35,0,1,0,.0018,-.0081,1,.358
2212,1958,7,8,35,0,1,0,.0016,-.0081,1,1.0689
2212,1959,8,9,35,0,1,0,.0014,.0053,1,1.0785
2210,1959,8,9,35,0,1,0,.0014,.005,1,.3628
2211,1959,8,9,35,0,1,0,.0014,.0053,1,.3069
2210,1960,9,10,35,0,1,0,.0016,.0093,1,.3535
2211,1960,9,10,35,0,1,0,.0016,.0093,1,.302
2212,1960,9,10,35,0,1,0,.0016,.0093,1,1.0473
2211,1961,10,11,35,0,1,0,.0016,.0202,1,.3031
2210,1961,10,11,35,0,1,0,.002,.0202,1,.3448
2212,1961,10,11,35,0,1,0,.0016,.0202,1,1.0236
